Date,Open,High,Low,Close,Adj Close,Volume
2021-04-26,1332.250000,1351.300049,1321.000000,1343.550049,1289.629272,7088606
2021-04-27,1346.000000,1353.000000,1340.150024,1348.500000,1294.380615,3636115
2021-04-28,1358.000000,1359.500000,1344.599976,1356.000000,1301.579590,4879234
2021-04-29,1368.000000,1369.000000,1351.400024,1356.349976,1301.915649,5412357
2021-04-30,1346.300049,1373.900024,1345.900024,1354.349976,1299.995728,8354677
2021-05-03,1340.800049,1361.000000,1338.000000,1352.050049,1297.788208,4560337
2021-05-04,1354.000000,1354.949951,1324.099976,1329.400024,1276.047241,4887060
2021-05-05,1341.099976,1343.900024,1327.800049,1341.500000,1287.661621,3939788
2021-05-06,1345.000000,1364.699951,1337.400024,1361.599976,1306.954834,4810090
2021-05-07,1365.300049,1373.050049,1348.500000,1352.550049,1298.268066,4991435
2021-05-10,1349.849976,1352.900024,1335.050049,1339.550049,1285.789795,7195348
2021-05-11,1336.900024,1341.000000,1325.099976,1330.650024,1277.247070,6420988
2021-05-12,1330.000000,1330.000000,1314.500000,1327.000000,1273.743408,5241898
2021-05-14,1326.849976,1326.849976,1311.300049,1316.400024,1263.568970,4824609
2021-05-17,1320.300049,1334.949951,1320.300049,1329.400024,1276.047241,5017129
2021-05-18,1338.000000,1344.599976,1329.500000,1340.000000,1286.221680,5620150
2021-05-19,1342.000000,1357.449951,1333.250000,1337.000000,1283.342163,4435878
2021-05-20,1348.400024,1349.099976,1335.000000,1339.300049,1285.549927,4490092
2021-05-21,1347.500000,1357.500000,1346.349976,1354.500000,1300.139893,4969733
2021-05-24,1356.650024,1363.000000,1345.099976,1348.050049,1293.948730,4225371
2021-05-25,1358.000000,1368.000000,1354.449951,1361.599976,1306.954834,4099340
2021-05-26,1367.900024,1400.000000,1362.050049,1397.250000,1341.174194,6850024
2021-05-27,1404.199951,1416.250000,1391.699951,1402.250000,1345.973389,15365391
2021-05-28,1409.750000,1414.000000,1396.099976,1405.050049,1348.661011,4261312
2021-05-31,1401.500000,1401.500000,1383.000000,1393.750000,1352.250977,4429904
2021-06-01,1400.000000,1401.000000,1378.650024,1387.199951,1345.895874,4791325
2021-06-02,1380.750000,1391.949951,1365.000000,1378.650024,1337.600464,9272276
2021-06-03,1388.099976,1399.000000,1377.050049,1389.650024,1348.273071,5115645
2021-06-04,1393.949951,1396.900024,1377.650024,1385.650024,1344.392090,4194328
2021-06-07,1391.000000,1392.000000,1377.300049,1389.650024,1348.273071,5154576
2021-06-08,1396.000000,1421.750000,1395.550049,1412.949951,1370.879272,7360630
2021-06-09,1413.400024,1425.000000,1404.599976,1415.300049,1373.159424,5394317
2021-06-10,1424.000000,1429.000000,1419.000000,1424.300049,1381.891357,3496575
2021-06-11,1430.099976,1451.599976,1429.449951,1446.900024,1403.818481,6140828
2021-06-14,1471.000000,1477.000000,1453.449951,1461.800049,1418.274780,7132294
2021-06-15,1464.000000,1476.000000,1463.000000,1473.900024,1430.014526,5403104
2021-06-16,1472.699951,1489.449951,1467.500000,1480.599976,1436.514893,7661710
2021-06-17,1475.099976,1502.650024,1475.099976,1495.300049,1450.777344,7677951
2021-06-18,1509.000000,1515.800049,1487.400024,1503.300049,1458.539063,13533974
2021-06-21,1493.000000,1505.800049,1484.199951,1500.300049,1455.628418,5454052
2021-06-22,1509.699951,1521.449951,1502.099976,1511.849976,1466.834473,6427862
2021-06-23,1525.000000,1525.000000,1498.650024,1503.150024,1458.393555,5529809
2021-06-24,1517.000000,1568.750000,1511.199951,1559.199951,1512.774658,10785137
2021-06-25,1572.000000,1578.000000,1543.000000,1574.199951,1527.328003,9780240
2021-06-28,1572.900024,1580.150024,1560.599976,1571.800049,1524.999634,5019178
2021-06-29,1561.000000,1573.650024,1559.199951,1563.050049,1516.510010,5913567
2021-06-30,1572.050049,1591.000000,1572.050049,1580.800049,1533.731567,6058722
2021-07-01,1576.849976,1576.849976,1559.050049,1560.400024,1513.938965,4814317
2021-07-02,1558.949951,1569.449951,1542.599976,1567.800049,1521.118652,5166064
2021-07-05,1569.150024,1585.000000,1561.050049,1578.949951,1531.936523,4058338
2021-07-06,1573.699951,1586.750000,1557.099976,1562.199951,1515.685303,4089574
2021-07-07,1566.050049,1570.550049,1544.650024,1564.599976,1518.013794,4797120
2021-07-08,1568.000000,1576.000000,1549.000000,1560.750000,1514.278442,3326813
2021-07-09,1556.000000,1569.900024,1551.000000,1562.900024,1516.364502,3436594
2021-07-12,1570.550049,1578.000000,1533.750000,1547.849976,1501.762573,4588982
2021-07-13,1556.400024,1556.400024,1536.300049,1544.949951,1498.948853,4456160
2021-07-14,1554.000000,1582.800049,1538.099976,1576.900024,1529.947754,5657716
2021-07-15,1557.900024,1596.849976,1556.000000,1580.800049,1533.731567,10021355
2021-07-16,1573.750000,1574.650024,1549.599976,1555.449951,1509.136230,6265593
2021-07-19,1544.699951,1552.900024,1537.550049,1541.699951,1495.795654,5669162
2021-07-20,1538.300049,1557.699951,1538.000000,1550.050049,1503.897217,5069939
2021-07-22,1561.400024,1592.849976,1561.400024,1590.199951,1542.851563,7854575
2021-07-23,1588.550049,1598.500000,1585.050049,1590.449951,1543.094116,4179719
2021-07-26,1594.099976,1611.650024,1594.099976,1603.900024,1556.143799,4586710
2021-07-27,1605.000000,1609.300049,1597.900024,1602.550049,1554.833984,5892859
2021-07-28,1605.099976,1607.599976,1585.500000,1605.599976,1557.793091,4686788
2021-07-29,1600.099976,1620.000000,1600.099976,1617.000000,1568.853638,4660873
2021-07-30,1610.000000,1623.400024,1606.150024,1610.500000,1562.547119,6234257
2021-08-02,1627.449951,1634.750000,1619.199951,1631.550049,1582.970459,5553389
2021-08-03,1647.000000,1658.650024,1635.599976,1655.199951,1605.916138,5513668
2021-08-04,1669.099976,1679.900024,1639.050049,1649.250000,1600.143555,6740391
2021-08-05,1649.500000,1666.000000,1647.050049,1653.550049,1604.315552,5420536
2021-08-06,1657.000000,1660.650024,1644.000000,1650.199951,1601.065063,3754855
2021-08-09,1661.000000,1667.449951,1646.400024,1663.300049,1613.775146,5018477
2021-08-10,1668.000000,1680.000000,1661.050049,1677.250000,1627.309692,6846517
2021-08-11,1674.800049,1684.000000,1668.000000,1677.550049,1627.600830,4899639
2021-08-12,1679.150024,1696.500000,1674.000000,1689.599976,1639.291992,5659579
2021-08-13,1697.000000,1722.500000,1691.300049,1712.199951,1661.218994,5612790
2021-08-16,1707.699951,1719.949951,1690.099976,1704.400024,1653.651367,4564109
2021-08-17,1703.900024,1748.900024,1686.550049,1741.650024,1689.792114,9510390
2021-08-18,1729.000000,1755.500000,1727.000000,1733.449951,1681.836304,6686090
2021-08-20,1716.099976,1745.000000,1716.099976,1732.949951,1681.351196,6206972
2021-08-23,1735.750000,1753.150024,1732.000000,1738.750000,1686.978516,6189051
2021-08-24,1750.000000,1757.000000,1712.699951,1720.849976,1669.611450,7602939
2021-08-25,1718.000000,1746.900024,1718.000000,1735.550049,1683.873901,6153253
2021-08-26,1734.000000,1746.000000,1720.000000,1727.699951,1676.257568,5302248
2021-08-27,1725.000000,1727.699951,1705.199951,1708.800049,1657.920410,6698514
2021-08-30,1703.050049,1718.650024,1690.400024,1698.050049,1647.490356,6559667
2021-08-31,1700.150024,1715.000000,1685.849976,1706.449951,1655.640137,12255438
2021-09-01,1709.500000,1709.500000,1673.150024,1677.750000,1627.794800,7801974
2021-09-02,1677.349976,1694.300049,1662.650024,1689.099976,1638.806885,6830050
2021-09-03,1696.050049,1705.949951,1684.400024,1700.650024,1650.012939,5339139
2021-09-06,1705.150024,1732.000000,1699.349976,1730.400024,1678.877075,4876026
2021-09-07,1730.000000,1734.900024,1704.000000,1706.650024,1655.834229,3520341
2021-09-08,1700.849976,1700.849976,1682.949951,1693.250000,1642.833252,4584896
2021-09-09,1685.900024,1694.900024,1682.150024,1691.599976,1641.232300,3331674
2021-09-13,1683.000000,1701.500000,1675.199951,1691.900024,1641.523438,4662374
2021-09-14,1695.949951,1695.949951,1678.599976,1686.150024,1635.944702,4945167
2021-09-15,1693.250000,1715.099976,1690.199951,1711.449951,1660.491333,4062344
2021-09-16,1715.199951,1719.250000,1691.449951,1702.250000,1651.565308,3246568
2021-09-17,1697.000000,1718.000000,1684.449951,1691.300049,1640.941528,7454864
2021-09-20,1685.000000,1707.699951,1677.949951,1687.849976,1637.594116,5660743
2021-09-21,1700.000000,1726.750000,1684.650024,1718.449951,1667.282837,4672222
2021-09-22,1717.000000,1738.900024,1713.050049,1716.900024,1665.779053,4553892
2021-09-23,1732.000000,1745.000000,1721.099976,1742.550049,1690.665527,3826090
2021-09-24,1758.000000,1788.000000,1752.449951,1763.849976,1711.331177,8280446
2021-09-27,1768.750000,1769.000000,1718.099976,1721.150024,1669.902588,5045337
2021-09-28,1710.000000,1710.000000,1675.000000,1687.099976,1636.866333,6557197
2021-09-29,1659.250000,1701.400024,1655.000000,1692.250000,1641.863037,7792548
2021-09-30,1703.000000,1703.000000,1670.099976,1675.199951,1625.320801,6914031
2021-10-01,1665.099976,1678.949951,1661.250000,1665.150024,1615.570068,5733906
2021-10-04,1672.500000,1688.000000,1665.400024,1678.750000,1628.765015,2947154
2021-10-05,1671.000000,1702.949951,1663.000000,1692.800049,1642.396729,4373310
2021-10-06,1702.099976,1709.000000,1670.000000,1673.550049,1623.719971,4271698
2021-10-07,1687.000000,1704.199951,1676.650024,1691.000000,1640.650391,5476108
2021-10-08,1705.250000,1731.500000,1698.400024,1723.849976,1672.522217,4738376
2021-10-11,1682.000000,1730.000000,1663.699951,1690.949951,1640.601685,8840633
2021-10-12,1677.000000,1689.000000,1662.000000,1685.150024,1634.974609,7439300
2021-10-13,1695.949951,1713.650024,1680.050049,1709.199951,1658.308350,7104171
2021-10-14,1754.000000,1783.599976,1698.199951,1715.750000,1664.663330,19655776
2021-10-18,1740.000000,1799.000000,1740.000000,1792.150024,1738.788574,13438109
2021-10-19,1814.000000,1834.500000,1782.300049,1822.150024,1767.895386,10324260
2021-10-20,1829.400024,1848.000000,1794.050049,1802.349976,1748.684692,5876115
2021-10-21,1814.000000,1814.000000,1746.849976,1753.650024,1701.434937,8779629
2021-10-22,1749.900024,1763.199951,1707.000000,1719.800049,1668.592773,7369809
2021-10-25,1722.050049,1729.750000,1687.199951,1707.550049,1656.707642,5905209
2021-10-26,1710.050049,1726.599976,1695.900024,1703.699951,1667.621338,5871709
2021-10-27,1709.099976,1734.150024,1701.150024,1728.949951,1692.336670,5090259
2021-10-28,1719.349976,1724.750000,1692.050049,1703.900024,1667.817139,5329972
2021-10-29,1699.000000,1712.599976,1661.050049,1667.750000,1632.432739,5875091
2021-11-01,1677.500000,1707.199951,1676.000000,1700.050049,1664.048828,3636806
2021-11-02,1695.000000,1706.449951,1686.349976,1697.900024,1661.944214,3471772
2021-11-03,1709.000000,1717.449951,1699.000000,1702.500000,1666.446777,3530713
2021-11-04,1715.000000,1717.000000,1705.000000,1708.699951,1672.515503,483407
2021-11-08,1730.000000,1741.000000,1703.000000,1737.500000,1700.705688,5245903
2021-11-09,1734.750000,1750.000000,1726.000000,1742.500000,1705.599731,4016134
2021-11-10,1726.000000,1750.949951,1721.949951,1740.150024,1703.299561,4780368
2021-11-11,1732.949951,1739.750000,1709.000000,1733.300049,1696.594604,4731349
2021-11-12,1743.000000,1782.849976,1738.050049,1780.199951,1742.501343,5069009
2021-11-15,1782.099976,1800.000000,1775.500000,1787.150024,1749.304199,4354074
2021-11-16,1790.000000,1808.949951,1777.000000,1792.300049,1754.345215,6034233
2021-11-17,1792.550049,1802.000000,1780.699951,1787.449951,1749.597900,4732492
2021-11-18,1781.599976,1789.449951,1759.000000,1779.400024,1741.718384,4326924
2021-11-22,1784.000000,1785.400024,1751.150024,1759.400024,1722.141968,6621839
2021-11-23,1735.099976,1747.250000,1710.000000,1736.900024,1700.118408,8436160
2021-11-24,1740.000000,1740.500000,1688.000000,1696.000000,1660.084473,7333061
2021-11-25,1700.000000,1726.199951,1696.949951,1722.400024,1685.925415,4476260
2021-11-26,1702.550049,1718.349976,1684.000000,1691.650024,1655.826660,4494181
2021-11-29,1691.000000,1712.000000,1669.150024,1696.349976,1660.427002,3942776
2021-11-30,1704.550049,1729.900024,1700.050049,1712.650024,1676.381958,14808963
2021-12-01,1715.000000,1741.900024,1713.000000,1714.900024,1678.584351,5193264
2021-12-02,1715.000000,1750.500000,1711.349976,1748.250000,1711.228027,5559574
2021-12-03,1771.099976,1786.650024,1732.550049,1735.550049,1698.796997,6754012
2021-12-06,1730.000000,1733.949951,1691.500000,1695.300049,1659.399292,3991449
2021-12-07,1701.099976,1724.900024,1694.000000,1711.650024,1675.403076,4202122
2021-12-08,1733.000000,1759.800049,1732.599976,1753.349976,1716.219971,3029169
2021-12-09,1759.000000,1769.400024,1742.000000,1763.449951,1726.106079,2082171
2021-12-10,1760.000000,1763.750000,1746.000000,1759.250000,1721.995117,1823469
2021-12-13,1767.050049,1771.349976,1738.800049,1744.650024,1707.704346,4040584
2021-12-14,1730.900024,1763.000000,1710.349976,1752.150024,1715.045410,4768144
2021-12-15,1745.000000,1747.949951,1721.199951,1734.199951,1697.475464,3053149
2021-12-16,1762.650024,1777.599976,1758.000000,1771.599976,1734.083496,4481031
2021-12-17,1820.000000,1842.000000,1806.750000,1820.849976,1782.290527,18887243
2021-12-20,1801.699951,1829.650024,1787.300049,1798.900024,1760.805542,5773891
2021-12-21,1801.000000,1838.000000,1801.000000,1811.599976,1773.236450,5353584
2021-12-22,1825.000000,1829.150024,1812.349976,1824.699951,1786.059082,4156428
2021-12-23,1831.250000,1861.599976,1827.000000,1857.599976,1818.262329,4112933
2021-12-24,1872.949951,1875.750000,1854.000000,1863.500000,1824.037476,3780347
2021-12-27,1860.000000,1874.500000,1845.050049,1866.150024,1826.631226,2647733
2021-12-28,1880.699951,1895.900024,1878.400024,1888.000000,1848.018677,3340933
2021-12-29,1883.500000,1893.800049,1876.400024,1885.550049,1845.620483,3236635
2021-12-30,1884.500000,1909.800049,1874.349976,1892.849976,1852.765869,4584738
2021-12-31,1890.000000,1898.349976,1871.650024,1887.750000,1847.773926,4619420
2022-01-03,1887.750000,1914.050049,1887.750000,1898.449951,1858.247314,3329616
2022-01-04,1898.449951,1906.650024,1878.000000,1899.150024,1858.932495,3921999
2022-01-05,1900.000000,1902.900024,1840.000000,1844.650024,1805.586548,6995719
2022-01-06,1828.000000,1828.000000,1800.000000,1817.800049,1779.305176,6449205
2022-01-07,1815.449951,1836.000000,1806.800049,1814.300049,1775.879395,4834389
2022-01-10,1815.000000,1869.900024,1813.000000,1850.750000,1811.557373,7857560
2022-01-11,1855.000000,1870.000000,1850.150024,1855.599976,1816.304688,5142287
2022-01-12,1868.900024,1889.000000,1860.000000,1877.449951,1837.691895,5362535
2022-01-13,1905.000000,1912.500000,1866.349976,1896.800049,1856.632202,14277630
2022-01-14,1882.000000,1933.000000,1881.000000,1929.349976,1888.492920,7688506
2022-01-17,1938.550049,1953.900024,1930.500000,1939.500000,1898.427979,5262464
2022-01-18,1922.099976,1945.000000,1911.449951,1920.750000,1880.075073,3690315
2022-01-19,1916.000000,1916.000000,1862.849976,1867.050049,1827.512207,5747770
2022-01-20,1844.000000,1848.000000,1815.500000,1823.699951,1785.080200,5533463
2022-01-21,1795.000000,1808.000000,1776.000000,1785.699951,1747.884888,8252758
2022-01-24,1765.000000,1768.650024,1728.000000,1736.800049,1700.020508,7116712
2022-01-25,1726.599976,1740.000000,1700.500000,1722.150024,1685.680664,9137653
2022-01-27,1702.000000,1709.699951,1665.000000,1678.599976,1643.052979,11231734
2022-01-28,1681.000000,1727.550049,1679.500000,1686.199951,1650.492065,10998502
2022-01-31,1718.000000,1749.500000,1715.349976,1736.199951,1699.433105,8788872
2022-02-01,1766.099976,1780.000000,1734.699951,1772.050049,1734.524048,5119935
2022-02-02,1789.000000,1792.800049,1772.000000,1787.099976,1749.255371,4253717
2022-02-03,1779.000000,1779.000000,1734.000000,1738.550049,1701.733521,3832922
2022-02-04,1732.000000,1753.949951,1710.150024,1741.099976,1704.229492,4700077
2022-02-07,1722.199951,1732.000000,1695.400024,1715.000000,1678.682129,4310209
2022-02-08,1710.000000,1725.000000,1696.000000,1717.300049,1680.933472,6053401
2022-02-09,1735.000000,1743.000000,1725.000000,1737.300049,1700.510010,3867244
2022-02-10,1755.650024,1773.900024,1748.750000,1769.599976,1732.125854,4334630
2022-02-11,1740.000000,1745.949951,1713.000000,1721.349976,1684.897583,7551371
2022-02-14,1690.000000,1718.550049,1678.250000,1682.199951,1646.576660,7459637
2022-02-15,1699.000000,1746.750000,1690.449951,1738.250000,1701.439697,4669915
2022-02-16,1738.250000,1755.449951,1726.849976,1733.300049,1696.594604,5350642
2022-02-17,1744.000000,1749.000000,1720.300049,1724.800049,1688.274658,3937950
2022-02-18,1710.000000,1722.500000,1703.500000,1706.949951,1670.802490,5602215
2022-02-21,1701.000000,1737.300049,1691.500000,1730.699951,1694.049561,5120890
2022-02-22,1699.900024,1751.000000,1691.050049,1734.349976,1697.622314,8878515
2022-02-23,1750.000000,1758.250000,1733.400024,1742.849976,1705.942261,5478811
2022-02-24,1690.099976,1714.949951,1670.500000,1678.150024,1642.612549,13592379
2022-02-25,1715.000000,1728.150024,1677.000000,1694.599976,1658.714111,9737281
2022-02-28,1682.199951,1728.050049,1665.000000,1715.599976,1679.269409,15076542
2022-03-02,1710.000000,1714.400024,1691.000000,1702.800049,1666.740601,6771489
2022-03-03,1720.199951,1733.900024,1705.550049,1720.849976,1684.408203,7344147
2022-03-04,1695.250000,1736.000000,1681.000000,1723.300049,1686.806396,9074499
2022-03-07,1697.000000,1751.000000,1696.000000,1739.849976,1703.005859,9742588
2022-03-08,1718.449951,1800.000000,1718.449951,1778.199951,1740.543823,10984500
2022-03-09,1791.000000,1831.599976,1791.000000,1813.349976,1774.949341,10193515
2022-03-10,1844.750000,1844.750000,1810.199951,1825.900024,1787.233643,6547182
2022-03-11,1814.000000,1831.400024,1811.000000,1822.000000,1783.416260,4758657
2022-03-14,1831.550049,1895.000000,1831.550049,1890.699951,1850.661377,10289724
2022-03-15,1888.349976,1888.349976,1830.000000,1839.300049,1800.349854,7140443
2022-03-16,1865.000000,1893.949951,1849.000000,1889.400024,1849.388916,5233979
2022-03-17,1923.300049,1923.300049,1833.050049,1854.599976,1815.325806,17731459
2022-03-21,1861.000000,1886.900024,1841.099976,1853.050049,1813.808716,8362085
2022-03-22,1850.000000,1890.000000,1839.000000,1887.400024,1847.431274,5709382
2022-03-23,1897.000000,1900.000000,1857.000000,1872.400024,1832.749023,6192824
2022-03-24,1856.150024,1894.599976,1856.150024,1886.699951,1846.746094,3784303
2022-03-25,1892.000000,1894.000000,1858.000000,1876.550049,1836.811157,3438588
2022-03-28,1866.000000,1880.900024,1852.650024,1873.900024,1834.217163,4008555
2022-03-29,1873.900024,1889.400024,1860.550049,1886.000000,1846.060913,3917785
2022-03-30,1910.000000,1919.000000,1895.000000,1903.949951,1863.630737,7795839
2022-03-31,1900.000000,1913.000000,1894.199951,1906.849976,1866.469360,5399145
